"","year","month","day","keyword","specialsearchcount","advancedextensioncount"
"2544",2018,6,2,"filter_only",6278,137
"2545",2018,6,2,"inlanguage",10,10
"2546",2018,6,2,"full_text_simple_match",21714528,3881
"2547",2018,6,2,"filemime",8,8
"2548",2018,6,2,"full_text",22932994,5354
"2549",2018,6,2,"filetype",13,NA
"2550",2018,6,2,"contentmodel",8,NA
"2551",2018,6,2,"prefer-recent",112,NA
"2552",2018,6,2,"subpageof",6,NA
"2553",2018,6,2,"phrase_match_prefix",33,NA
"2554",2018,6,3,"intitle",12164,230
"2555",2018,6,3,"prefix",14525,43
"2556",2018,6,3,"haswbstatement",14,1
"2557",2018,6,3,"linksto",144,12
"2558",2018,6,3,"prefer-recent",48,NA
"2559",2018,6,3,"query_string",92459,1053
"2560",2018,6,3,"full_text_querystring",1227322,1376
"2561",2018,6,3,"hastemplate",616,NA
"2562",2018,6,3,"full_text",25627458,5263
"2563",2018,6,3,"entity_full_text",5488,61
"2564",2018,6,3,"full_text_simple_match",24392651,3651
"2565",2018,6,3,"incategory",7167,177
"2566",2018,6,3,"fileh",10,NA
"2567",2018,6,3,"filew",10,NA
"2568",2018,6,3,"filter_only",7485,236
"2569",2018,6,3,"insource",1349,267
"2570",2018,6,3,"inlanguage",4,NA
"2571",2018,6,3,"filemime",2,2
"2572",2018,6,3,"phrase_match_prefix",129,NA
"2573",2018,6,4,"intitle",13668,201
"2574",2018,6,4,"filetype",15,14
"2575",2018,6,4,"filemime",1,NA
"2576",2018,6,4,"fileheight",16,2
"2577",2018,6,4,"inlanguage",2,NA
"2578",2018,6,4,"haswbstatement",48,4
"2579",2018,6,4,"filter_only",7556,61
"2580",2018,6,4,"entity_full_text",8259,31
"2581",2018,6,4,"hastemplate",291,NA
"2582",2018,6,4,"linksto",257,NA
"2583",2018,6,4,"full_text",31289771,5573
"2584",2018,6,4,"incategory",6436,22
"2585",2018,6,4,"phrase_match_prefix",25,NA
"2586",2018,6,4,"full_text_simple_match",29846390,4033
"2587",2018,6,4,"fileres",4,NA
"2588",2018,6,4,"prefix",18798,38
"2589",2018,6,4,"full_text_querystring",1435825,1479
"2590",2018,6,4,"prefer-recent",130,NA
"2591",2018,6,4,"query_string",110417,1230
"2592",2018,6,4,"insource",2561,92
"2593",2018,6,4,"filewidth",19,2
